STATION,AÑO,lluvia_emergencia,lluvia_encanazon,lluvia_espigazon,lluvia_floracion,lluvia_llenado_de_grano,lluvia_macollaje,lluvia_siembra,tmax_emergencia,tmax_encanazon,tmax_espigazon,tmax_floracion,tmax_llenado_de_grano,tmax_macollaje,tmax_siembra,tmin_emergencia,tmin_encanazon,tmin_espigazon,tmin_floracion,tmin_llenado_de_grano,tmin_macollaje,tmin_siembra
ARM00087497,1990,16.939999999999998,140.42,45.629999999999995,9.25,154.97,33.88,5.09,44.81481481481482,51.61,54.80833333333334,50.7,57.804545454545455,45.06666666666666,40.74545454545454,24.29594594594595,34.123333333333335,37.8875,33.025,40.646428571428565,27.008333333333336,25.211764705882356
ARM00087497,1991,116.0,87.1,91.3,23.1,0.5,155.2,55.5,20.095238095238095,27.03333333333333,23.7125,26.5,27.25,23.12222222222222,16.816666666666666,7.736585365853658,9.405,14.966666666666665,14.355555555555554,14.063636363636363,10.816666666666668,4.564285714285714
ARM00087497,1992,142.2,69.1,25.9,40.9,43.3,38.4,19.3,18.944444444444443,25.55,27.619999999999997,25.05,26.51111111111111,20.2,16.533333333333335,4.656410256410256,11.06842105263158,11.171428571428573,9.588888888888889,14.700000000000001,9.365384615384615,5.561538461538461
ARM00087497,1993,68.8,62.8,93.0,5.6,245.1,5.8,2.0,18.359259259259257,26.099999999999998,23.575,27.15,26.11818181818182,21.473333333333336,17.644444444444446,5.331707317073171,12.353846153846153,12.571428571428571,13.828571428571427,14.45,7.630769230769231,5.65
ARM00087497,1994,141.3,50.300000000000004,54.1,23.1,14.5,9.6,8.1,19.46,24.316666666666666,22.642857142857142,28.5,30.0,25.1,14.933333333333332,6.9125,12.373333333333333,11.28,14.211111111111112,14.923529411764704,10.11,2.683333333333333
ARM00087497,1995,0.5,127.19999999999999,8.1,120.20000000000002,8.6,54.2,7.1,19.055555555555557,22.855555555555554,24.933333333333334,29.15,27.485714285714288,22.876923076923074,17.59,4.646341463414634,10.4,11.31111111111111,17.61111111111111,13.463157894736844,8.965384615384615,2.788235294117647
ARM00087497,1996,17.0,12.6,0.0,73.39999999999999,24.200000000000003,101.2,24.1,20.695,26.330000000000002,25.75,23.175,32.5125,20.83125,13.941666666666668,5.595744680851064,14.033333333333333,13.077777777777778,14.5875,14.938888888888888,8.515384615384615,1.907142857142857
ARM00087497,1997,23.1,47.699999999999996,49.0,59.3,108.1,26.2,5.5,20.87391304347826,23.15,25.214285714285715,25.45,28.72,21.173333333333336,16.727272727272727,8.304545454545455,12.399999999999999,14.688888888888888,16.59,14.66,8.834615384615384,4.033333333333333
ARM00087497,1998,98.3,16.0,33.8,18.5,24.200000000000003,38.9,71.9,19.018181818181816,25.3375,26.924999999999997,25.3,30.119999999999997,20.793333333333333,19.185714285714287,7.695348837209302,12.110526315789473,13.65,14.6,14.325,7.617241379310345,6.252941176470588
ARM00087497,1999,0.0,4.6,7.1,1.6,26.7,0.0,0.0,19.945,24.542857142857144,26.67142857142857,26.0,30.227272727272727,23.22142857142857,16.972727272727273,6.367441860465116,10.13888888888889,15.825,10.41,15.273684210526316,9.833333333333334,5.472222222222222
ARM00087497,2000,38.9,29.299999999999997,0.0,4.8999999999999995,46.5,68.1,25.1,16.333333333333332,23.036363636363635,24.18,25.814285714285713,27.536363636363635,21.272727272727273,15.030000000000001,4.551063829787235,10.85,14.600000000000001,14.51,13.246666666666666,8.879999999999999,6.98
ARM00087497,2001,58.4,27.7,16.6,0.0,96.0,7.1,0.0,20.038095238095238,22.272727272727273,27.060000000000002,26.3,26.675,20.153846153846153,18.0,8.380434782608695,13.782352941176471,15.666666666666666,13.9,14.645,9.784615384615385,4.747368421052632
ARM00087497,2002,10.6,68.0,133.9,67.0,78.4,86.9,132.6,21.55,27.266666666666666,24.725,27.166666666666668,31.625,23.369999999999997,14.877777777777778,6.670212765957447,16.34705882352941,10.966666666666667,12.655555555555557,16.52777777777778,9.0,4.673684210526315
ARM00087497,2003,145.8,21.8,38.9,10.9,118.7,118.9,21.200000000000003,17.814285714285717,27.725,29.1,31.0,28.736363636363638,23.354545454545452,19.054545454545455,4.66,12.136842105263158,12.4875,12.766666666666667,16.033333333333335,8.14074074074074,9.370588235294118
ARM00087497,2004,32.6,76.0,31.4,10.9,56.8,62.3,61.8,20.295833333333334,23.98,26.76,25.3,25.8,23.64,17.884615384615383,7.0488888888888885,10.125,11.627272727272727,13.633333333333333,13.547058823529412,9.437037037037037,7.538888888888888
ARM00087497,2005,108.50000000000001,18.3,45.9,13.0,41.9,19.1,10.700000000000001,20.204545454545453,25.54,22.833333333333332,26.0,32.666666666666664,20.555555555555557,19.099999999999998,7.182608695652173,10.447058823529412,10.67,12.088888888888889,16.9,7.6,7.905263157894736
ARM00087497,2006,38.0,54.8,58.2,39.1,11.4,13.9,182.2,19.84,28.0,28.866666666666664,25.575,29.642857142857142,23.045454545454547,20.433333333333334,6.585416666666667,12.7,15.075,12.25,15.455555555555556,7.86551724137931,9.052941176470588
ARM00087497,2007,41.0,236.3,34.1,10.2,12.4,131.6,4.8999999999999995,16.855999999999998,24.09,27.639999999999997,26.48,28.385714285714283,23.099999999999998,14.69375,3.4081632653061225,14.01,14.290909090909093,12.709999999999999,12.631578947368421,12.142857142857142,3.694736842105263
ARM00087497,2008,11.9,32.0,18.5,4.1,95.0,14.5,78.3,21.13478260869565,24.12857142857143,28.419999999999998,34.4,32.15833333333333,21.263636363636365,18.43,7.428,11.3,13.24,16.4,16.538888888888888,7.688,7.44
ARM00087497,2009,117.9,74.4,33.9,13.599999999999998,144.3,76.80000000000001,28.5,17.91578947368421,24.316666666666666,30.76,28.78,29.29,19.70909090909091,19.177777777777777,5.114285714285714,9.68888888888889,13.8,14.680000000000001,17.942105263157895,8.117241379310345,3.8736842105263154
ARM00087497,2010,81.1,16.299999999999997,25.9,36.1,0.5,156.20000000000002,45.5,16.877777777777776,22.45,25.485714285714288,30.233333333333334,27.544444444444444,21.75,19.830000000000002,4.05,10.084999999999999,10.24,12.377777777777778,14.094444444444443,10.118518518518519,7.8950000000000005
ARM00087497,2011,105.0,38.4,50.300000000000004,31.5,81.8,6.1,10.9,17.565217391304348,22.18,24.042857142857144,29.8,29.383333333333336,24.453846153846158,13.3625,6.292156862745098,10.764285714285716,11.618181818181819,14.8,16.038888888888888,8.451724137931034,0.8736842105263157
ARM00087497,2012,234.5,233.4,111.30000000000001,11.9,30.0,105.4,48.6,18.404545454545456,23.322222222222223,26.71666666666667,32.95,30.05,22.808333333333334,17.91,5.264583333333333,13.91,15.245454545454544,17.422222222222224,15.972222222222221,10.196428571428571,5.2368421052631575
ARM00087497,2013,50.7,23.1,45.0,148.9,65.3,75.4,3.0,18.15714285714286,24.711111111111112,27.675,24.7,28.855555555555554,22.080000000000002,17.90909090909091,3.6595744680851063,11.831578947368422,12.354545454545455,16.116666666666667,16.638461538461538,9.165384615384616,4.6684210526315795
ARM00087497,2014,24.400000000000002,72.2,181.1,97.1,102.2,182.8,58.2,20.776470588235295,24.36,32.6,19.53333333333333,29.69090909090909,22.26842105263158,17.50714285714286,7.851063829787234,13.176470588235293,17.766666666666666,14.15,15.889999999999997,10.288,5.675
ARM00087497,2015,160.6,73.19999999999999,18.4,4.1,17.2,30.5,34.5,20.324,22.55,22.3,22.9,27.025000000000002,20.753333333333334,19.8,8.767999999999999,9.983333333333333,13.3,13.25,15.122222222222222,8.507692307692308,5.731578947368422
ARM00087497,2016,42.2,81.3,5.6,37.1,83.10000000000001,29.3,88.2,17.83478260869565,24.758333333333336,23.18,30.599999999999998,28.1,20.692857142857143,16.527272727272727,6.472340425531915,12.947368421052632,13.030000000000001,13.8125,14.4375,8.27142857142857,7.652941176470588
ARM00087497,2017,181.1,78.9,37.0,48.3,23.1,203.20000000000002,61.699999999999996,22.304761904761904,22.977777777777778,25.275,27.3,27.571428571428573,22.240000000000002,20.875,8.613043478260868,12.194736842105263,12.0625,14.671428571428569,12.92,10.8125,10.494117647058824
ARM00087497,2018,155.0,63.7,39.0,0.0,132.7,85.1,11.1,16.90625,24.188888888888886,23.7,28.1,28.46,23.55,16.508333333333333,5.241304347826087,10.81111111111111,12.7,14.955555555555556,16.406666666666666,12.532142857142857,4.2368421052631575
ARM00087497,2019,71.1,125.3,7.3999999999999995,36.1,79.3,53.1,0.0,18.8,23.642857142857142,26.075,28.28,31.0,22.32,16.544444444444444,6.2,12.323529411764707,13.5,15.540000000000001,16.957894736842103,7.33,3.775
ARM00087497,2020,38.9,13.4,12.9,0.0,16.0,64.6,19.9,21.336,26.369999999999997,24.880000000000003,27.8,31.3125,21.71666666666667,14.9,5.1673913043478255,10.910526315789474,12.180000000000001,13.99,15.689473684210528,7.367857142857143,4.300000000000001
ARM00087497,2021,85.0,2.5,8.9,1.0,113.1,121.39999999999999,5.199999999999999,18.652173913043477,22.7375,32.48571428571429,29.74,31.814285714285713,21.6375,17.577777777777776,4.404651162790698,9.394736842105264,15.136363636363637,15.811111111111112,14.827777777777776,11.382142857142856,3.9777777777777774
ARM00087532,1990,1.56,0.0,2.39,0.0,0.0,0.0,1.04,42.3175,47.18125,50.625,51.45,59.65,42.325,38.72777777777778,20.50526315789474,30.433333333333334,32.3125,12.487696078431371,38.975,25.59375,19.73
ARM00087532,1991,62.5,2.0,23.95235294117647,19.0,17.0,183.1,2.0,19.236363636363635,25.721370320855613,27.38586834733894,23.2,27.5625,21.900000000000002,13.533333333333335,2.8333333333333335,0.0,12.366754307783719,12.9,13.475,9.424999999999999,2.2083333333333335
ARM00087532,1992,1.0,25.200000000000003,2.0,0.5,56.7,20.4,4.1,18.2375,27.799999999999997,28.0,28.633333333333336,25.7,21.446666666666665,13.416666666666666,1.75,9.435714285714285,15.333333333333334,9.875,13.780000000000001,8.09375,0.16249999999999998
ARM00087532,1993,8.9,14.0,0.8,20.1,9.700000000000001,31.2,0.0,18.508695652173913,26.3125,20.900000000000002,26.9,24.933333333333334,19.40909090909091,17.583333333333332,0.9250000000000002,10.453846153846154,10.866666666666667,11.5,10.89090909090909,5.396428571428571,2.723076923076923
ARM00087532,1994,74.0,27.0,3.0,0.0,0.0,19.0,3.0,17.2,22.116666666666664,22.78,28.98,31.766666666666666,23.580000000000002,15.0,4.120588235294117,9.009090909090908,6.5200000000000005,10.319999999999999,14.735714285714286,7.05,-0.9
ARM00087532,1995,4.0,11.9,0.0,39.900000000000006,35.8,8.9,5.6,17.962962962962962,23.20909090909091,29.166666666666668,29.8,30.21666666666667,21.866666666666664,17.366666666666667,-0.7652173913043477,9.057142857142857,11.333333333333334,17.62857142857143,12.655555555555557,6.405263157894737,1.025
ARM00087532,1996,7.3999999999999995,7.1,14.0,127.0,45.0,0.0,5.1,18.53181818181818,28.333333333333332,25.366666666666664,22.0,33.56666666666667,21.12727272727273,14.509090909090908,3.754838709677419,10.799999999999999,11.633333333333333,11.37142857142857,15.969999999999999,5.236363636363636,-1.4666666666666666
ARM00087532,1997,0.0,41.65,23.95235294117647,28.59444444444445,46.96666666666667,15.0,7.1,19.2,25.721370320855613,27.38586834733894,28.48572751322751,31.133289519122847,22.385714285714283,14.299999999999999,4.5,9.893777994260448,12.366754307783719,12.487696078431371,15.062569261090935,7.630769230769231,3.9333333333333336
ARM00087532,2002,21.63111111111111,41.65,23.95235294117647,28.59444444444445,46.96666666666667,0.0,9.979999999999999,20.0171545074124,25.721370320855613,27.38586834733894,28.48572751322751,31.133289519122847,23.30318050370682,17.087806113639445,3.647266826537274,9.893777994260448,12.366754307783719,12.487696078431371,15.062569261090935,7.814324413650756,2.8163770805218173
ARM00087532,2011,21.63111111111111,122.89999999999999,0.0,77.3,39.1,16.3,9.979999999999999,20.0171545074124,22.2,26.057142857142857,28.96,31.660000000000004,26.725,17.087806113639445,3.647266826537274,9.573684210526316,10.233333333333333,14.966666666666665,15.027777777777779,8.475,2.8163770805218173
ARM00087532,2012,61.1,170.8,114.9,25.9,106.9,31.799999999999997,1.0,17.97142857142857,24.275,25.22,29.74,27.322222222222223,21.29375,17.09333333333333,2.4448979591836735,10.394444444444444,11.870000000000001,15.88,14.505263157894738,8.507142857142856,1.75
ARM00087532,2013,13.3,4.1,10.1,54.1,0.3,27.6,29.0,19.392592592592592,25.25,26.414285714285715,29.17142857142857,31.377777777777776,21.546666666666667,16.545454545454547,1.8085106382978724,9.964285714285714,10.709090909090909,13.459999999999999,14.646666666666667,5.285714285714286,2.3368421052631576
ARM00087532,2014,21.900000000000002,62.5,35.0,9.9,66.9,54.4,12.2,20.228571428571428,25.38181818181818,29.919999999999998,24.6,30.325,23.55625,17.383333333333333,4.4937499999999995,10.763157894736842,15.27,9.9625,14.270588235294117,8.124137931034483,1.435
ARM00087532,2015,31.200000000000003,51.3,30.2,14.0,95.9,8.2,0.8,19.6,20.236363636363635,22.7,26.0,28.084615384615386,20.176923076923078,17.0,4.008,7.255,9.239999999999998,11.68,13.7,5.428571428571429,1.8052631578947371
ARM00087532,2016,18.5,168.2,76.2,32.0,73.9,86.6,35.8,18.00625,22.21818181818182,23.3,29.3,28.07,22.60666666666667,13.384615384615385,2.758,9.821052631578947,11.127272727272727,12.55,12.594736842105263,4.8,3.475
ARM00087532,2017,21.5,24.4,43.900000000000006,72.9,9.5,72.2,55.9,18.196666666666665,23.027272727272727,26.119999999999997,25.483333333333334,30.487499999999997,20.233333333333334,16.27857142857143,4.829411764705883,10.115,10.690000000000001,12.309999999999999,12.695,7.806896551724138,6.942105263157895
ARM00087532,2018,51.0,38.8,30.7,1.0,209.1,14.2,2.6,18.00344827586207,25.0,22.98,25.875,26.45,24.88,17.555555555555557,2.156862745098039,8.17,10.572727272727272,12.488888888888889,11.921052631578947,7.286206896551724,2.06
ARM00087532,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.574074074074073,24.869999999999997,27.35,30.866666666666664,31.9,23.857142857142858,16.41111111111111,1.7843137254901962,7.7894736842105265,9.245454545454546,11.57,14.726315789473684,4.89,-0.175
ARM00087532,2020,9.5,19.5,44.0,4.1,60.5,36.2,12.4,18.713636363636365,25.281818181818185,23.419999999999998,28.28333333333333,30.58181818181818,22.364285714285717,14.891666666666666,2.03125,8.475,9.055555555555555,13.15,13.709999999999999,5.2407407407407405,1.8150000000000002
ARM00087532,2021,2.0,0.0,0.0,17.0,19.1,138.2,2.0,19.427272727272726,24.57,35.239999999999995,23.5,30.744444444444444,21.48,16.6,1.712,6.577777777777778,14.222222222222221,10.677777777777777,12.846666666666666,7.796428571428572,1.8349999999999997
ARM00087548,1990,48.85,51.35,27.96,11.33,156.94,85.23,14.76,42.676785714285714,47.8375,51.9875,51.275000000000006,58.121428571428574,42.65,39.43,23.23611111111111,31.563333333333333,35.099999999999994,29.414285714285715,38.99411764705882,24.725,23.594444444444445
ARM00087548,1991,52.8,48.5,100.1,67.1,14.700000000000001,60.0,1.0,17.095,19.866666666666664,22.133333333333336,25.333333333333332,24.28,20.78333333333333,16.75,5.466666666666667,7.455555555555555,12.914285714285715,13.428571428571429,12.700000000000001,9.856521739130434,2.7555555555555555
ARM00087548,1992,71.0,64.4,9.9,24.1,79.0,55.6,0.0,15.7,24.7875,25.919999999999998,23.616666666666664,23.311111111111114,18.772727272727273,14.466666666666665,3.0025641025641026,9.677777777777777,8.471428571428572,8.74,12.577777777777778,7.672000000000001,3.3333333333333335
ARM00087548,1993,107.2,30.0,82.8,26.700000000000003,132.1,37.6,2.3,16.90909090909091,22.1875,20.06,29.5,24.48,19.585714285714285,16.036363636363635,4.090243902439025,11.129411764705882,10.614285714285714,13.530000000000001,13.92,6.0125,5.971428571428571
ARM00087548,1994,36.1,61.6,16.0,8.4,35.8,13.7,82.0,18.168181818181818,22.53333333333333,20.3125,27.53333333333333,28.99,21.220000000000002,14.866666666666667,4.252631578947368,11.033333333333333,9.309999999999999,10.514285714285714,13.34,8.623076923076923,1.723529411764706
ARM00087548,1995,109.9,124.9,13.9,46.8,3.0,12.0,0.0,17.185714285714287,20.7,25.675,29.525,26.9,22.16875,16.5,1.6958333333333335,8.86111111111111,10.2,15.988888888888889,11.878947368421052,6.848148148148148,-0.28421052631578947
ARM00087548,1996,34.0,97.4,8.1,160.3,43.1,52.0,12.2,19.255000000000003,24.08181818181818,24.142857142857142,25.099999999999998,29.085714285714285,19.642857142857142,13.91,3.212244897959184,11.466666666666667,11.45,11.011111111111111,13.927777777777777,5.536666666666666,-0.7736842105263158
ARM00087548,1997,10.200000000000001,81.4,46.0,10.1,58.9,35.0,3.5,19.48095238095238,21.233333333333334,22.5125,24.95,26.51,20.45,14.436363636363637,7.083720930232559,9.25294117647059,12.41,14.569999999999999,12.675,6.735714285714286,2.6399999999999997
ARM00087548,1998,42.1,29.200000000000003,1.0,35.1,24.9,22.1,4.3,17.736363636363635,26.22307692307692,24.728571428571428,23.5,30.133333333333336,20.175,17.181818181818183,4.184782608695652,10.816666666666666,10.972727272727273,11.677777777777777,12.7,4.614814814814815,3.4473684210526314
ARM00087548,1999,0.0,6.999999999999999,15.5,8.9,13.2,0.5,0.0,19.0,22.5625,26.5,21.919999999999998,30.25,21.54,15.633333333333333,3.7319999999999998,8.129999999999999,12.95,9.011111111111111,13.733333333333333,7.653571428571429,3.1473684210526316
ARM00087548,2000,4.8999999999999995,72.19999999999999,0.0,13.2,0.0,31.5,2.1,15.63225806451613,21.75,24.616666666666664,24.87142857142857,24.845454545454547,20.27857142857143,16.54285714285714,1.7958333333333334,9.323529411764707,11.330000000000002,13.76,11.023529411764706,6.125,3.688888888888889
ARM00087548,2001,38.4,151.2,46.3,0.0,74.1,29.2,1.6,17.351724137931033,20.474999999999998,24.26,25.425,27.23,20.599999999999998,16.636363636363637,6.201960784313726,12.565000000000001,13.081818181818182,12.7375,13.322222222222223,7.564285714285715,1.9249999999999998
ARM00087548,2002,41.2,117.2,53.1,79.3,39.9,19.0,6.8999999999999995,19.364,25.32,21.45,24.925,30.727272727272727,20.96153846153846,13.2125,5.26530612244898,12.321428571428571,9.9875,10.775,14.35,7.403703703703704,1.9368421052631581
ARM00087548,2003,60.0,49.1,37.1,45.0,81.8,11.899999999999999,58.9,16.98421052631579,26.087500000000002,29.839999999999996,26.7,29.06153846153846,20.946666666666665,16.37272727272727,2.5434782608695654,10.426315789473684,9.977777777777778,11.666666666666666,13.393749999999999,6.072413793103448,5.55
ARM00087548,2004,111.2,57.400000000000006,2.8,33.0,78.80000000000001,9.9,1.0,17.29259259259259,23.25,25.65,27.575,24.400000000000002,23.353333333333335,16.661538461538463,4.60625,8.895,9.18,12.355555555555556,12.789473684210526,6.336666666666667,2.95625
ARM00087548,2005,127.5,0.5,35.1,21.1,99.0,30.3,0.6,17.763636363636365,24.075,22.849999999999998,27.099999999999998,29.45,21.071428571428573,17.175,4.802,7.315789473684211,8.936363636363636,9.61111111111111,14.088888888888889,4.641379310344828,2.7
ARM00087548,2006,23.1,188.0,71.9,23.1,46.199999999999996,30.9,5.1,19.034615384615385,24.788888888888888,24.9,23.5,29.616666666666664,22.858333333333334,19.018181818181816,3.044897959183673,10.321052631578947,12.418181818181818,10.27,12.905555555555557,5.427586206896552,6.894444444444444
ARM00087548,2007,1.5,29.7,34.1,42.9,70.1,75.30000000000001,105.1,15.895833333333334,22.572727272727274,26.142857142857142,27.95,26.4125,20.720000000000002,13.430769230769231,0.188,11.05,10.266666666666667,9.379999999999999,10.178947368421053,8.489655172413793,0.64
ARM00087548,2008,111.5,17.8,68.9,2.3,52.1,39.1,30.2,18.776666666666664,24.025,27.55,32.8,33.13333333333333,21.779999999999998,16.8,3.646808510638298,7.765000000000001,9.463636363636363,13.655555555555557,14.209999999999999,5.739285714285714,4.265
ARM00087548,2009,53.400000000000006,43.0,49.3,18.0,166.4,93.8,78.19999999999999,18.228571428571428,23.55,28.424999999999997,26.075,28.345454545454547,19.25625,17.73,3.1833333333333336,7.23888888888889,11.545454545454545,10.78,14.083333333333334,4.993333333333333,1.1199999999999999
ARM00087548,2010,40.1,59.4,0.0,0.8,7.6,94.5,7.1,16.03235294117647,21.672727272727272,25.32,28.0,28.810000000000002,20.21666666666667,18.125,0.43200000000000005,7.734999999999999,9.02,9.940000000000001,11.82,7.1866666666666665,3.9631578947368418
ARM00087548,2011,38.8,82.2,7.1,52.1,79.9,41.7,8.1,16.99375,21.945454545454545,24.666666666666668,29.600000000000005,30.553846153846152,24.266666666666666,15.275,2.258,9.39,8.981818181818182,14.030000000000001,14.200000000000001,6.843333333333334,-1.425
ARM00087548,2012,131.5,189.8,129.0,31.0,136.2,57.9,1.5,17.492,23.366666666666667,25.425,29.7,27.727272727272727,21.493333333333332,18.91,2.456,10.942105263157895,12.481818181818182,14.280000000000001,13.844999999999999,8.110344827586207,2.2263157894736842
ARM00087548,2013,27.9,46.0,0.0,79.0,126.3,21.8,0.0,17.97241379310345,25.77,25.85,25.55,30.25,21.1375,16.836363636363636,1.7882352941176471,11.065000000000001,10.336363636363636,12.73,12.855,5.862068965517241,2.2789473684210524
ARM00087548,2014,67.3,50.6,144.0,99.0,134.10000000000002,89.3,2.0,20.51111111111111,24.61111111111111,30.28,23.3,30.23,22.61875,16.57857142857143,4.941666666666666,10.65263157894737,15.218181818181819,11.1625,14.440000000000001,7.503448275862069,2.75
ARM00087548,2015,279.6,95.8,43.9,54.1,117.7,176.6,24.6,17.996666666666666,19.09090909090909,23.416666666666668,24.233333333333334,27.425,21.057142857142857,17.89,5.691999999999999,7.975,10.718181818181819,11.05,13.894736842105264,6.151724137931034,4.075
ARM00087548,2016,15.8,113.5,3.0,12.200000000000001,4.0,46.7,53.1,17.368965517241378,23.758333333333336,24.080000000000002,27.03333333333333,28.910000000000004,22.36,15.072727272727274,3.188235294117647,10.76,10.9,11.855555555555556,11.24736842105263,5.679310344827586,4.275
ARM00087548,2017,72.9,110.9,27.200000000000003,16.9,12.9,90.9,40.400000000000006,18.982142857142858,23.68,25.2,25.3,29.533333333333335,22.0,17.87777777777778,6.310416666666666,9.989473684210527,10.363636363636363,13.48,11.226315789473684,7.311111111111111,7.652631578947369
ARM00087548,2018,45.3,3.0,0.0,0.0,9.4,106.89999999999999,6.3999999999999995,16.076923076923077,24.299999999999997,22.86,26.883333333333336,26.590000000000003,24.186666666666667,16.492307692307694,3.1061224489795918,9.01,11.245454545454546,12.722222222222221,13.405263157894737,9.448275862068966,1.7578947368421052
ARM00087548,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.786956521739132,22.11,26.8,26.8,31.900000000000002,21.77857142857143,15.263636363636364,2.955102040816327,9.526315789473685,11.08,13.433333333333334,14.463157894736844,5.220689655172414,1.2611111111111113
ARM00087548,2020,0.0,0.5,20.9,2.0,48.3,18.0,0.0,19.745833333333334,24.53,20.759999999999998,26.833333333333332,29.55454545454546,21.173333333333336,14.9,2.7387755102040816,8.142105263157895,9.788888888888888,12.190000000000001,14.066666666666666,5.706896551724138,1.7578947368421052
ARM00087548,2021,49.0,18.0,0.0,19.3,4.1,53.0,13.8,18.804761904761907,23.74285714285714,34.675,25.6,31.666666666666668,21.75,17.266666666666666,1.8183673469387753,7.052631578947368,12.918181818181818,13.169999999999998,13.194444444444445,8.596551724137932,1.0555555555555556
