PROVINCIA,DEPARTAMENTO,AÑO,RENDIMIENTO - KG X HA
Buenos Aires,Junín,2014,3900.0
Buenos Aires,Laprida,2014,2700.0
Buenos Aires,Las Flores,2014,3600.0
Buenos Aires,Leandro N. Alem,2014,4000.0
Buenos Aires,Lincoln,2014,3900.0
Buenos Aires,Lobería,2014,3583.0
Buenos Aires,Lobos,2014,3700.0
Buenos Aires,Luján,2014,3595.0
Buenos Aires,Magdalena,2014,3500.0
Buenos Aires,Maipú,2014,3700.0
Buenos Aires,Mar Chiquita,2014,3800.0
Buenos Aires,Marcos Paz,2014,3602.0
Buenos Aires,Mercedes,2014,2700.0
Buenos Aires,Monte,2014,3702.0
Buenos Aires,Navarro,2014,3700.0
Buenos Aires,Necochea,2014,3794.0
Buenos Aires,Olavarría,2014,2890.0
Buenos Aires,Patagones,2014,1686.0
Buenos Aires,Pehuajó,2014,3500.0
Buenos Aires,Pellegrini,2014,2698.0
Buenos Aires,Pergamino,2014,3900.0
Buenos Aires,Pila,2014,3700.0
Buenos Aires,Pilar,2014,3722.0
Buenos Aires,Puán,2014,2602.0
Buenos Aires,Punta Indio,2014,3200.0
Buenos Aires,Ramallo,2014,3553.0
Buenos Aires,Rauch,2014,3600.0
Buenos Aires,Rivadavia,2014,3309.0
Buenos Aires,Rojas,2014,4200.0
Buenos Aires,Roque Pérez,2014,3807.0
Buenos Aires,Saavedra,2014,2603.0
Buenos Aires,Saladillo,2014,3800.0
Buenos Aires,Salliqueló,2014,2694.0
Buenos Aires,Salto,2014,3800.0
Buenos Aires,San Andrés de Giles,2014,3900.0
Buenos Aires,San Antonio de Areco,2014,3558.0
Buenos Aires,San Cayetano,2014,2778.0
Buenos Aires,San Nicolás,2014,3600.0
Buenos Aires,San Pedro,2014,3600.0
Buenos Aires,San Vicente,2014,3711.0
Buenos Aires,Suipacha,2014,2698.0
Buenos Aires,Tandil,2014,3794.0
Buenos Aires,Tapalqué,2014,2800.0
Buenos Aires,Tordillo,2014,3600.0
Buenos Aires,Tornquist,2014,2601.0
Buenos Aires,Trenque Lauquen,2014,3104.0
Buenos Aires,Tres Arroyos,2014,3610.0
Buenos Aires,Tres Lomas,2014,2699.0
Buenos Aires,Villarino,2014,1603.0
Buenos Aires,Zárate,2014,3600.0
Córdoba,Calamuchita,2014,2100.0
Córdoba,Capital,2014,2400.0
Córdoba,Colón,2014,2500.0
Córdoba,General Roca,2014,3000.0
Córdoba,General San Martín,2014,2600.0
Córdoba,Ischilín,2014,1800.0
Córdoba,Juárez Celman,2014,2300.0
Córdoba,Marcos Juárez,2014,3300.0
Córdoba,Presidente Roque Sáenz Peña,2014,3200.0
Córdoba,Río Cuarto,2014,2200.0
Córdoba,Río Primero,2014,2600.0
Córdoba,Río Seco,2014,2800.0
Córdoba,Río Segundo,2014,2200.0
Córdoba,San Javier,2014,3100.0
Córdoba,San Justo,2014,2600.0
Córdoba,Santa María,2014,2400.0
Córdoba,Tercero Arriba,2014,2400.0
Córdoba,Totoral,2014,2800.0
Córdoba,Tulumba,2014,1500.0
Córdoba,Unión,2014,3300.0
Entre Ríos,Colón,2014,2000.0
Entre Ríos,Concordia,2014,1600.0
Entre Ríos,Diamante,2014,3050.0
Entre Ríos,Federación,2014,1600.0
Entre Ríos,Federal,2014,2800.0
Entre Ríos,Feliciano,2014,1600.0
Entre Ríos,Gualeguay,2014,2600.0
Entre Ríos,Gualeguaychú,2014,2500.0
Entre Ríos,La Paz,2014,2900.0
Entre Ríos,Nogoyá,2014,2400.0
Entre Ríos,Paraná,2014,3050.0
Entre Ríos,San Salvador,2014,2200.0
Entre Ríos,Tala,2014,2300.0
Entre Ríos,Uruguay,2014,2300.0
Entre Ríos,Victoria,2014,2600.0
Entre Ríos,Villaguay,2014,2300.0
La Pampa,Atreucó,2014,2600.0
La Pampa,Capital,2014,2500.0
La Pampa,Catriló,2014,2600.0
La Pampa,Chapaleufú,2014,2800.0
La Pampa,Conhelo,2014,2700.0
La Pampa,Guatraché,2014,2500.0
La Pampa,Hucal,2014,2500.0
La Pampa,Maracó,2014,2800.0
La Pampa,Quemú Quemú,2014,2600.0
La Pampa,Rancul,2014,2500.0
La Pampa,Realicó,2014,2700.0
La Pampa,Toay,2014,2200.0
La Pampa,Trenel,2014,2600.0
La Pampa,Utracán,2014,2100.0
Santa Fe,9 de Julio,2014,1800.0
Santa Fe,Belgrano,2014,3300.0
Santa Fe,Caseros,2014,3300.0
Santa Fe,Castellanos,2014,2300.0
Santa Fe,General López,2014,3700.0
Santa Fe,General Obligado,2014,1900.0
Santa Fe,Iriondo,2014,3000.0
Santa Fe,La Capital,2014,2301.0
Santa Fe,Las Colonias,2014,2400.0
Santa Fe,Rosario,2014,3300.0
Santa Fe,San Cristóbal,2014,2100.0
Santa Fe,San Javier,2014,1800.0
Santa Fe,San Jerónimo,2014,2900.0
Santa Fe,San Justo,2014,2300.0
Santa Fe,San Lorenzo,2014,3300.0
Santa Fe,San Martín,2014,2800.0
Santa Fe,Vera,2014,2400.0
Santa Fe,Villa Constitución,2014,3400.0
Buenos Aires,25 de Mayo,2015,3000.0
Buenos Aires,9 de Julio,2015,4000.0
Buenos Aires,Adolfo Alsina,2015,2699.0
Buenos Aires,Adolfo Gonzales Chaves,2015,3600.0
Buenos Aires,Alberti,2015,4000.0
Buenos Aires,Arrecifes,2015,4000.0
Buenos Aires,Ayacucho,2015,4000.0
Buenos Aires,Azul,2015,4094.0
Buenos Aires,Bahía Blanca,2015,2600.0
Buenos Aires,Balcarce,2015,4773.0
Buenos Aires,Baradero,2015,4100.0
Buenos Aires,Benito Juárez,2015,3900.0
Buenos Aires,Bolívar,2015,3900.0
Buenos Aires,Bragado,2015,4000.0
Buenos Aires,Brandsen,2015,2797.0
Buenos Aires,Campana,2015,4200.0
Buenos Aires,Cañuelas,2015,2801.0
Buenos Aires,Capitán Sarmiento,2015,3900.0
Buenos Aires,Carlos Casares,2015,3500.0
Buenos Aires,Carlos Tejedor,2015,3200.0
Buenos Aires,Carmen de Areco,2015,4200.0
Buenos Aires,Castelli,2015,3200.0
Buenos Aires,Chacabuco,2015,4500.0
Buenos Aires,Chascomús,2015,2502.0
Buenos Aires,Chivilcoy,2015,4000.0
Buenos Aires,Colón,2015,4300.0
Buenos Aires,Coronel de Marina Leonardo Rosales,2015,2798.0
Buenos Aires,Coronel Dorrego,2015,3608.0
Buenos Aires,Coronel Pringles,2015,3923.0
Buenos Aires,Coronel Suárez,2015,3200.0
Buenos Aires,Daireaux,2015,3900.0
Buenos Aires,Exaltación de la Cruz,2015,3846.0
Buenos Aires,Florentino Ameghino,2015,3800.0
Buenos Aires,General Alvarado,2015,4872.0
Buenos Aires,General Alvear,2015,3900.0
Buenos Aires,General Arenales,2015,4600.0
Buenos Aires,General Belgrano,2015,2900.0
Buenos Aires,General Guido,2015,0.0
Buenos Aires,General Juan Madariaga,2015,5000.0
Buenos Aires,General La Madrid,2015,3000.0
Buenos Aires,General Las Heras,2015,2616.0
Buenos Aires,General Lavalle,2015,2800.0
Buenos Aires,General Paz,2015,2398.0
Buenos Aires,General Pinto,2015,4000.0
Buenos Aires,General Pueyrredón,2015,5000.0
Buenos Aires,General Rodríguez,2015,2727.0
Buenos Aires,General Viamonte,2015,4000.0
Buenos Aires,General Villegas,2015,3700.0
Buenos Aires,Guaminí,2015,2698.0
Buenos Aires,Hipólito Yrigoyen,2015,3900.0
Buenos Aires,Junín,2015,4500.0
Buenos Aires,La Plata,2015,2519.0
Buenos Aires,Laprida,2015,3600.0
Buenos Aires,Las Flores,2015,3000.0
Buenos Aires,Leandro N. Alem,2015,4101.0
Buenos Aires,Lincoln,2015,3900.0
Buenos Aires,Lobería,2015,3926.0
Buenos Aires,Lobos,2015,3100.0
Buenos Aires,Luján,2015,2809.0
Buenos Aires,Magdalena,2015,2395.0
Buenos Aires,Maipú,2015,4500.0
Buenos Aires,Mar Chiquita,2015,4000.0
Buenos Aires,Marcos Paz,2015,2593.0
Buenos Aires,Mercedes,2015,3000.0
Buenos Aires,Monte,2015,3200.0
Buenos Aires,Navarro,2015,3000.0
Buenos Aires,Necochea,2015,4490.0
Buenos Aires,Olavarría,2015,4037.0
Buenos Aires,Patagones,2015,1904.0
Buenos Aires,Pehuajó,2015,3300.0
Buenos Aires,Pellegrini,2015,2790.0
Buenos Aires,Pergamino,2015,4200.0
Buenos Aires,Pila,2015,2600.0
Buenos Aires,Pilar,2015,2869.0
Buenos Aires,Puán,2015,3187.0
Buenos Aires,Punta Indio,2015,2590.0
Buenos Aires,Ramallo,2015,3947.0
Buenos Aires,Rauch,2015,3800.0
Buenos Aires,Rivadavia,2015,3000.0
Buenos Aires,Rojas,2015,5000.0
Buenos Aires,Roque Pérez,2015,2903.0
Buenos Aires,Saavedra,2015,3000.0
Buenos Aires,Saladillo,2015,3000.0
Buenos Aires,Salliqueló,2015,2698.0
Buenos Aires,Salto,2015,4400.0
Buenos Aires,San Andrés de Giles,2015,4199.0
Buenos Aires,San Antonio de Areco,2015,3779.0
Buenos Aires,San Cayetano,2015,3902.0
Buenos Aires,San Nicolás,2015,4100.0
Buenos Aires,San Pedro,2015,4000.0
Buenos Aires,San Vicente,2015,2595.0
Buenos Aires,Suipacha,2015,3000.0
Buenos Aires,Tandil,2015,4395.0
Buenos Aires,Tapalqué,2015,3900.0
Buenos Aires,Tornquist,2015,2989.0
Buenos Aires,Trenque Lauquen,2015,3300.0
Buenos Aires,Tres Arroyos,2015,4000.0
Buenos Aires,Tres Lomas,2015,2696.0
Buenos Aires,Villarino,2015,2008.0
Buenos Aires,Zárate,2015,4000.0
Córdoba,Calamuchita,2015,2000.0
Córdoba,Capital,2015,2500.0
Córdoba,Colón,2015,2000.0
Córdoba,General Roca,2015,2600.0
Córdoba,General San Martín,2015,2600.0
Córdoba,Ischilín,2015,2000.0
Córdoba,Juárez Celman,2015,2200.0
Córdoba,Marcos Juárez,2015,3600.0
Córdoba,Presidente Roque Sáenz Peña,2015,2700.0
Córdoba,Río Cuarto,2015,1900.0
Córdoba,Río Primero,2015,2200.0
Córdoba,Río Seco,2015,2000.0
Córdoba,Río Segundo,2015,2240.0
Córdoba,San Javier,2015,3200.0
Córdoba,San Justo,2015,2400.0
Córdoba,Santa María,2015,2200.0
Córdoba,Tercero Arriba,2015,2240.0
Córdoba,Totoral,2015,2500.0
Córdoba,Tulumba,2015,2200.0
Córdoba,Unión,2015,3400.0
Entre Ríos,Colón,2015,3100.0
Entre Ríos,Concordia,2015,2600.0
Entre Ríos,Diamante,2015,3300.0
Entre Ríos,Federación,2015,2400.0
Entre Ríos,Federal,2015,2800.0
Entre Ríos,Feliciano,2015,2200.0
Entre Ríos,Gualeguay,2015,3300.0
Entre Ríos,Gualeguaychú,2015,3300.0
Entre Ríos,La Paz,2015,2900.0
Entre Ríos,Nogoyá,2015,2800.0
Entre Ríos,Paraná,2015,3200.0
Entre Ríos,San Salvador,2015,2500.0
Entre Ríos,Tala,2015,2600.0
Entre Ríos,Uruguay,2015,3400.0
Entre Ríos,Victoria,2015,3500.0
Entre Ríos,Villaguay,2015,2700.0
La Pampa,Atreucó,2015,2100.0
La Pampa,Capital,2015,2100.0
La Pampa,Catriló,2015,2200.0
La Pampa,Chapaleufú,2015,2500.0
La Pampa,Conhelo,2015,2300.0
La Pampa,Guatraché,2015,2100.0
La Pampa,Hucal,2015,2200.0
La Pampa,Maracó,2015,2500.0
La Pampa,Quemú Quemú,2015,2300.0
La Pampa,Rancul,2015,2100.0
La Pampa,Realicó,2015,2200.0
La Pampa,Toay,2015,1900.0
La Pampa,Trenel,2015,2200.0
La Pampa,Utracán,2015,1900.0
Santa Fe,9 de Julio,2015,2500.0
Santa Fe,Belgrano,2015,3700.0
Santa Fe,Caseros,2015,3700.0
Santa Fe,Castellanos,2015,2600.0
Santa Fe,General López,2015,3800.0
Santa Fe,General Obligado,2015,2300.0
Santa Fe,Iriondo,2015,3500.0
Santa Fe,La Capital,2015,2400.0
Santa Fe,Las Colonias,2015,2900.0
Santa Fe,Rosario,2015,3500.0
Santa Fe,San Cristóbal,2015,2300.0
Santa Fe,San Javier,2015,2400.0
Santa Fe,San Jerónimo,2015,3400.0
Santa Fe,San Justo,2015,2700.0
Santa Fe,San Lorenzo,2015,3700.0
Santa Fe,San Martín,2015,3500.0
Santa Fe,Vera,2015,2500.0
Santa Fe,Villa Constitución,2015,3600.0
Buenos Aires,25 de Mayo,2016,3700.0
Buenos Aires,9 de Julio,2016,4200.0
Buenos Aires,Adolfo Alsina,2016,2898.0
Buenos Aires,Adolfo Gonzales Chaves,2016,2700.0
Buenos Aires,Alberti,2016,4200.0
Buenos Aires,Arrecifes,2016,4400.0
Buenos Aires,Ayacucho,2016,3100.0
Buenos Aires,Azul,2016,3800.0
Buenos Aires,Bahía Blanca,2016,1900.0
Buenos Aires,Balcarce,2016,3700.0
Buenos Aires,Baradero,2016,4300.0
Buenos Aires,Benito Juárez,2016,3400.0
Buenos Aires,Bolívar,2016,4400.0
Buenos Aires,Bragado,2016,4200.0
Buenos Aires,Brandsen,2016,3900.0
Buenos Aires,Campana,2016,4400.0
Buenos Aires,Cañuelas,2016,4300.0
Buenos Aires,Capitán Sarmiento,2016,4500.0
Buenos Aires,Carlos Casares,2016,5000.0
Buenos Aires,Carlos Tejedor,2016,4700.0
Buenos Aires,Carmen de Areco,2016,4700.0
Buenos Aires,Castelli,2016,3400.0
Buenos Aires,Chacabuco,2016,4800.0
Buenos Aires,Chascomús,2016,3600.0
Buenos Aires,Chivilcoy,2016,4200.0
Buenos Aires,Colón,2016,4700.0
Buenos Aires,Coronel de Marina Leonardo Rosales,2016,2000.0
Buenos Aires,Coronel Dorrego,2016,2300.0
Buenos Aires,Coronel Pringles,2016,2300.0
Buenos Aires,Coronel Suárez,2016,2900.0
Buenos Aires,Daireaux,2016,3900.0
Buenos Aires,Exaltación de la Cruz,2016,4200.0
Buenos Aires,Florentino Ameghino,2016,4100.0
Buenos Aires,General Alvarado,2016,3900.0
Buenos Aires,General Alvear,2016,4400.0
Buenos Aires,General Arenales,2016,5000.0
Buenos Aires,General Belgrano,2016,3400.0
Buenos Aires,General Guido,2016,2700.0
Buenos Aires,General Juan Madariaga,2016,4100.0
Buenos Aires,General La Madrid,2016,2800.0
Buenos Aires,General Las Heras,2016,4600.0
Buenos Aires,General Lavalle,2016,2700.0
Buenos Aires,General Paz,2016,4300.0
Buenos Aires,General Pinto,2016,4200.0
Buenos Aires,General Pueyrredón,2016,3600.0
Buenos Aires,General Rodríguez,2016,4400.0
Buenos Aires,General Viamonte,2016,4000.0
Buenos Aires,General Villegas,2016,3800.0
Buenos Aires,Guaminí,2016,3690.0
Buenos Aires,Hipólito Yrigoyen,2016,3900.0
Buenos Aires,Junín,2016,4900.0
Buenos Aires,La Plata,2016,3900.0
Buenos Aires,Laprida,2016,2400.0
Buenos Aires,Las Flores,2016,3500.0
Buenos Aires,Leandro N. Alem,2016,4300.0
Buenos Aires,Lincoln,2016,4200.0
Buenos Aires,Lobería,2016,3700.0
Buenos Aires,Lobos,2016,3600.0
Buenos Aires,Luján,2016,4500.0
Buenos Aires,Magdalena,2016,3800.0
Buenos Aires,Maipú,2016,3900.0
Buenos Aires,Mar Chiquita,2016,3700.0
Buenos Aires,Marcos Paz,2016,4500.0
Buenos Aires,Mercedes,2016,3400.0
Buenos Aires,Monte,2016,3700.0
Buenos Aires,Navarro,2016,3800.0
Buenos Aires,Necochea,2016,3700.0
Buenos Aires,Olavarría,2016,3900.0
Buenos Aires,Patagones,2016,1700.0
Buenos Aires,Pehuajó,2016,5000.0
Buenos Aires,Pellegrini,2016,3672.0
Buenos Aires,Pergamino,2016,4800.0
Buenos Aires,Pila,2016,3500.0
Buenos Aires,Pilar,2016,4600.0
Buenos Aires,Puán,2016,2800.0
Buenos Aires,Punta Indio,2016,3400.0
Buenos Aires,Ramallo,2016,4500.0
Buenos Aires,Rauch,2016,3100.0
Buenos Aires,Rivadavia,2016,5000.0
Buenos Aires,Rojas,2016,5000.0
Buenos Aires,Roque Pérez,2016,3700.0
Buenos Aires,Saavedra,2016,2800.0
Buenos Aires,Saladillo,2016,3700.0
Buenos Aires,Salliqueló,2016,3481.0
Buenos Aires,Salto,2016,4700.0
Buenos Aires,San Andrés de Giles,2016,4500.0
Buenos Aires,San Antonio de Areco,2016,4500.0
Buenos Aires,San Cayetano,2016,2700.0
Buenos Aires,San Nicolás,2016,4400.0
Buenos Aires,San Pedro,2016,4300.0
Buenos Aires,San Vicente,2016,4600.0
Buenos Aires,Suipacha,2016,3400.0
Buenos Aires,Tandil,2016,3800.0
Buenos Aires,Tapalqué,2016,3700.0
Buenos Aires,Tornquist,2016,2800.0
Buenos Aires,Trenque Lauquen,2016,4900.0
Buenos Aires,Tres Arroyos,2016,2800.0
Buenos Aires,Tres Lomas,2016,3785.0
Buenos Aires,Villarino,2016,1200.0
Buenos Aires,Zárate,2016,4400.0
Córdoba,Calamuchita,2016,2700.0
Córdoba,Capital,2016,2700.0
Córdoba,Colón,2016,2700.0
Córdoba,General Roca,2016,3200.0
Córdoba,General San Martín,2016,3500.0
Córdoba,Ischilín,2016,2600.0
Córdoba,Juárez Celman,2016,3000.0
Córdoba,Marcos Juárez,2016,4600.0
Córdoba,Presidente Roque Sáenz Peña,2016,3400.0
Córdoba,Río Cuarto,2016,2900.0
Córdoba,Río Primero,2016,3200.0
Córdoba,Río Seco,2016,2900.0
Córdoba,Río Segundo,2016,3000.0
Córdoba,San Javier,2016,3700.0
Córdoba,San Justo,2016,3300.0
Córdoba,Santa María,2016,2700.0
Córdoba,Tercero Arriba,2016,3300.0
Córdoba,Totoral,2016,2900.0
Córdoba,Tulumba,2016,2700.0
Córdoba,Unión,2016,4400.0
Entre Ríos,Colón,2016,2700.0
Entre Ríos,Concordia,2016,2600.0
Entre Ríos,Diamante,2016,3500.0
Entre Ríos,Federación,2016,2600.0
Entre Ríos,Federal,2016,3200.0
Entre Ríos,Feliciano,2016,2400.0
Entre Ríos,Gualeguay,2016,3600.0
Entre Ríos,Gualeguaychú,2016,3100.0
Entre Ríos,La Paz,2016,3200.0
Entre Ríos,Nogoyá,2016,3200.0
Entre Ríos,Paraná,2016,3400.0
Entre Ríos,San Salvador,2016,2700.0
Entre Ríos,Tala,2016,3000.0
Entre Ríos,Uruguay,2016,3200.0
Entre Ríos,Victoria,2016,3400.0
Entre Ríos,Villaguay,2016,2900.0
La Pampa,Atreucó,2016,1900.0
La Pampa,Capital,2016,2400.0
La Pampa,Catriló,2016,2700.0
La Pampa,Chapaleufú,2016,3700.0
La Pampa,Conhelo,2016,3400.0
La Pampa,Guatraché,2016,1900.0
La Pampa,Hucal,2016,2700.0
La Pampa,Maracó,2016,3700.0
La Pampa,Quemú Quemú,2016,3500.0
La Pampa,Rancul,2016,3100.0
La Pampa,Realicó,2016,3400.0
La Pampa,Toay,2016,1800.0
La Pampa,Trenel,2016,3500.0
La Pampa,Utracán,2016,1900.0
Santa Fe,9 de Julio,2016,2400.0
Santa Fe,Belgrano,2016,3900.0
Santa Fe,Caseros,2016,4200.0
Santa Fe,Castellanos,2016,3000.0
Santa Fe,General López,2016,4300.0
Santa Fe,General Obligado,2016,2200.0
Santa Fe,Iriondo,2016,3900.0
Santa Fe,La Capital,2016,2900.0
Santa Fe,Las Colonias,2016,3200.0
Santa Fe,Rosario,2016,4100.0
Santa Fe,San Cristóbal,2016,2800.0
Santa Fe,San Javier,2016,2700.0
Santa Fe,San Jerónimo,2016,3500.0
Santa Fe,San Justo,2016,2900.0
Santa Fe,San Lorenzo,2016,3900.0
Santa Fe,San Martín,2016,3400.0
Santa Fe,Vera,2016,2500.0
Santa Fe,Villa Constitución,2016,3900.0
Buenos Aires,25 de Mayo,2017,3950.0
Buenos Aires,9 de Julio,2017,5000.0
Buenos Aires,Adolfo Alsina,2017,2499.0
Buenos Aires,Adolfo Gonzales Chaves,2017,4000.0
Buenos Aires,Alberti,2017,5000.0
Buenos Aires,Arrecifes,2017,4300.0
Buenos Aires,Ayacucho,2017,3800.0
Buenos Aires,Azul,2017,4200.0
Buenos Aires,Bahía Blanca,2017,1800.0
Buenos Aires,Balcarce,2017,4400.0
Buenos Aires,Baradero,2017,4300.0
Buenos Aires,Benito Juárez,2017,4200.0
Buenos Aires,Bolívar,2017,3000.0
Buenos Aires,Bragado,2017,5000.0
Buenos Aires,Brandsen,2017,4800.0
Buenos Aires,Campana,2017,4400.0
Buenos Aires,Cañuelas,2017,4800.0
Buenos Aires,Capitán Sarmiento,2017,4500.0
Buenos Aires,Carlos Casares,2017,4800.0
Buenos Aires,Carlos Tejedor,2017,4700.0
Buenos Aires,Carmen de Areco,2017,4500.0
Buenos Aires,Chacabuco,2017,4800.0
Buenos Aires,Chascomús,2017,4800.0
Buenos Aires,Chivilcoy,2017,4000.0
Buenos Aires,Colón,2017,4600.0
Buenos Aires,Coronel de Marina Leonardo Rosales,2017,3500.0
Buenos Aires,Coronel Dorrego,2017,3300.0
Buenos Aires,Coronel Pringles,2017,3300.0
Buenos Aires,Coronel Suárez,2017,3200.0
Buenos Aires,Daireaux,2017,3500.0
Buenos Aires,Exaltación de la Cruz,2017,4300.0
Buenos Aires,Florentino Ameghino,2017,4200.0
Buenos Aires,General Alvarado,2017,4300.0
Buenos Aires,General Alvear,2017,3500.0
Buenos Aires,General Arenales,2017,4500.0
Buenos Aires,General Belgrano,2017,3600.0
Buenos Aires,General Guido,2017,4600.0
Buenos Aires,General Juan Madariaga,2017,5500.0
Buenos Aires,General La Madrid,2017,3000.0
Buenos Aires,General Las Heras,2017,4800.0
Buenos Aires,General Lavalle,2017,5000.0
Buenos Aires,General Paz,2017,4800.0
Buenos Aires,General Pinto,2017,3900.0
Buenos Aires,General Pueyrredón,2017,4500.0
Buenos Aires,General Rodríguez,2017,4800.0
Buenos Aires,General Viamonte,2017,4050.0
Buenos Aires,General Villegas,2017,3800.0
Buenos Aires,Guaminí,2017,2500.0
Buenos Aires,Hipólito Yrigoyen,2017,3000.0
Buenos Aires,Junín,2017,5200.0
Buenos Aires,La Plata,2017,4500.0
Buenos Aires,Laprida,2017,3400.0
Buenos Aires,Las Flores,2017,3700.0
Buenos Aires,Leandro N. Alem,2017,4100.0
Buenos Aires,Lincoln,2017,4100.0
Buenos Aires,Lobería,2017,4500.0
Buenos Aires,Lobos,2017,3700.0
Buenos Aires,Luján,2017,4800.0
Buenos Aires,Magdalena,2017,4503.0
Buenos Aires,Maipú,2017,5200.0
Buenos Aires,Mar Chiquita,2017,4200.0
Buenos Aires,Marcos Paz,2017,4800.0
Buenos Aires,Mercedes,2017,4000.0
Buenos Aires,Monte,2017,3800.0
Buenos Aires,Navarro,2017,3800.0
Buenos Aires,Necochea,2017,4500.0
Buenos Aires,Olavarría,2017,4000.0
Buenos Aires,Patagones,2017,1100.0
Buenos Aires,Pehuajó,2017,4800.0
Buenos Aires,Pellegrini,2017,2222.0
Buenos Aires,Pergamino,2017,4600.0
Buenos Aires,Pila,2017,3800.0
Buenos Aires,Pilar,2017,5000.0
Buenos Aires,Puán,2017,3000.0
Buenos Aires,Ramallo,2017,4400.0
Buenos Aires,Rauch,2017,3200.0
Buenos Aires,Rivadavia,2017,4700.0
Buenos Aires,Rojas,2017,5200.0
Buenos Aires,Roque Pérez,2017,3800.0
Buenos Aires,Saavedra,2017,3100.0
Buenos Aires,Saladillo,2017,3800.0
Buenos Aires,Salliqueló,2017,2305.0
Buenos Aires,Salto,2017,4600.0
Buenos Aires,San Andrés de Giles,2017,4500.0
Buenos Aires,San Antonio de Areco,2017,4400.0
Buenos Aires,San Cayetano,2017,4000.0
Buenos Aires,San Nicolás,2017,4400.0
Buenos Aires,San Pedro,2017,4300.0
Buenos Aires,San Vicente,2017,4900.0
Buenos Aires,Suipacha,2017,4000.0
Buenos Aires,Tandil,2017,4500.0
Buenos Aires,Tapalqué,2017,4000.0
Buenos Aires,Tornquist,2017,3000.0
Buenos Aires,Trenque Lauquen,2017,4800.0
Buenos Aires,Tres Arroyos,2017,4900.0
Buenos Aires,Tres Lomas,2017,2404.0
Buenos Aires,Villarino,2017,1500.0
Buenos Aires,Zárate,2017,4300.0
Córdoba,Calamuchita,2017,2300.0
Córdoba,Capital,2017,2000.0
Córdoba,Colón,2017,2800.0
Córdoba,General Roca,2017,3900.0
Córdoba,General San Martín,2017,3500.0
Córdoba,Ischilín,2017,2700.0
Córdoba,Juárez Celman,2017,2800.0
Córdoba,Marcos Juárez,2017,4800.0
Córdoba,Presidente Roque Sáenz Peña,2017,3900.0
Córdoba,Río Cuarto,2017,2500.0
Córdoba,Río Primero,2017,2800.0
Córdoba,Río Seco,2017,2700.0
Córdoba,Río Segundo,2017,3300.0
Córdoba,San Javier,2017,3800.0
Córdoba,San Justo,2017,2900.0
Córdoba,Santa María,2017,2000.0
Córdoba,Tercero Arriba,2017,3300.0
Córdoba,Totoral,2017,2700.0
Córdoba,Tulumba,2017,2700.0
Córdoba,Unión,2017,4500.0
Entre Ríos,Colón,2017,2100.0
Entre Ríos,Concordia,2017,2400.0
Entre Ríos,Diamante,2017,3000.0
Entre Ríos,Federación,2017,2200.0
Entre Ríos,Federal,2017,2800.0
Entre Ríos,Feliciano,2017,1800.0
Entre Ríos,Gualeguay,2017,2900.0
Entre Ríos,Gualeguaychú,2017,2350.0
Entre Ríos,La Paz,2017,2800.0
Entre Ríos,Nogoyá,2017,2650.0
Entre Ríos,Paraná,2017,3000.0
Entre Ríos,San Salvador,2017,2100.0
Entre Ríos,Tala,2017,2250.0
Entre Ríos,Uruguay,2017,2500.0
Entre Ríos,Victoria,2017,2850.0
Entre Ríos,Villaguay,2017,2200.0
La Pampa,Atreucó,2017,2300.0
La Pampa,Capital,2017,2100.0
La Pampa,Catriló,2017,2600.0
La Pampa,Chapaleufú,2017,3700.0
La Pampa,Conhelo,2017,2700.0
La Pampa,Guatraché,2017,1600.0
La Pampa,Hucal,2017,1900.0
La Pampa,Maracó,2017,3400.0
La Pampa,Quemú Quemú,2017,3200.0
La Pampa,Rancul,2017,2700.0
La Pampa,Realicó,2017,3000.0
La Pampa,Toay,2017,1600.0
La Pampa,Trenel,2017,2700.0
La Pampa,Utracán,2017,1600.0
Santa Fe,9 de Julio,2017,2600.0
Santa Fe,Belgrano,2017,4100.0
Santa Fe,Caseros,2017,4400.0
Santa Fe,Castellanos,2017,3000.0
Santa Fe,General López,2017,4300.0
Santa Fe,General Obligado,2017,1700.0
Santa Fe,Iriondo,2017,3900.0
Santa Fe,La Capital,2017,2500.0
Santa Fe,Las Colonias,2017,2800.0
Santa Fe,Rosario,2017,4300.0
Santa Fe,San Cristóbal,2017,2500.0
Santa Fe,San Javier,2017,1600.0
Santa Fe,San Jerónimo,2017,3500.0
Santa Fe,San Justo,2017,2400.0
Santa Fe,San Lorenzo,2017,4300.0
Santa Fe,San Martín,2017,3700.0
Santa Fe,Vera,2017,1800.0
Santa Fe,Villa Constitución,2017,4100.0
Buenos Aires,25 de Mayo,2018,3700.0
Buenos Aires,9 de Julio,2018,4000.0
Buenos Aires,Adolfo Alsina,2018,2999.0
Buenos Aires,Adolfo Gonzales Chaves,2018,4201.0
Buenos Aires,Alberti,2018,4000.0
Buenos Aires,Arrecifes,2018,4400.0
Buenos Aires,Ayacucho,2018,4000.0
Buenos Aires,Azul,2018,4003.0
Buenos Aires,Bahía Blanca,2018,2800.0
Buenos Aires,Balcarce,2018,4400.0
Buenos Aires,Baradero,2018,4300.0
Buenos Aires,Benito Juárez,2018,4004.0
Buenos Aires,Bolívar,2018,4000.0
Buenos Aires,Bragado,2018,4000.0
Buenos Aires,Brandsen,2018,4000.0
Buenos Aires,Campana,2018,4500.0
Buenos Aires,Cañuelas,2018,4100.0
