PROVINCIA,DEPARTAMENTO,AÑO,RENDIMIENTO - KG X HA,STATION_ID,lluvia_emergencia,lluvia_encanazon,lluvia_espigazon,lluvia_floracion,lluvia_llenado_de_grano,lluvia_macollaje,lluvia_siembra,tmax_emergencia,tmax_encanazon,tmax_espigazon,tmax_floracion,tmax_llenado_de_grano,tmax_macollaje,tmax_siembra,tmin_emergencia,tmin_encanazon,tmin_espigazon,tmin_floracion,tmin_llenado_de_grano,tmin_macollaje,tmin_siembra,Rinde_Tendencia,Rinde_Detrended,suelo_ind_prod,suelo_profundidad,suelo_textura,suelo_drenaje,suelo_textura_encoded,suelo_drenaje_encoded
Buenos Aires,25 de Mayo,2016,3700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3769.65249266861,-69.65249266861065,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,9 de Julio,2016,4200.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3256.4860318788124,943.5139681211876,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Adolfo Alsina,2016,2898.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,2611.1787023460347,286.8212976539653,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Adolfo Gonzales Chaves,2016,2700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3497.8181818181765,-797.8181818181765,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Alberti,2016,4200.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4221.966642228741,-21.96664222874097,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Arrecifes,2016,4400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4126.375183284457,273.6248167155427,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Ayacucho,2016,3100.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4072.43273460411,-972.43273460411,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Azul,2016,3800.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4206.649010263936,-406.6490102639364,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Bahía Blanca,2016,1900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,1682.892961876831,217.10703812316933,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Balcarce,2016,3700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4571.596224340174,-871.5962243401736,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Baradero,2016,4300.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4020.761180351925,279.23881964807515,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Benito Juárez,2016,3400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4079.265395894414,-679.2653958944138,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Bolívar,2016,4400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3627.178335777135,772.8216642228654,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Bragado,2016,4200.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4240.780425219942,-40.78042521994212,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Brandsen,2016,3900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3699.3571428571295,200.6428571428696,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Campana,2016,4400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4084.230571847496,315.7694281525037,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Cañuelas,2016,4300.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3879.478005865109,420.5219941348914,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Capitán Sarmiento,2016,4500.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4206.688599706744,293.31140029325616,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Carlos Casares,2016,5000.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3934.5784457478,1065.4215542521997,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Carlos Tejedor,2016,4700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3712.852639296209,987.1473607037916,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Carmen de Areco,2016,4700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4266.877199413488,433.1228005865123,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Castelli,2016,3400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4102.094754454447,-702.094754454447,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Chacabuco,2016,4800.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4506.335227272706,293.6647727272939,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Chascomús,2016,3600.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3868.362536656889,-268.3625366568885,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Chivilcoy,2016,4200.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4177.281158357771,22.718841642228654,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Colón,2016,4700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3433.825214227021,1266.1747857729788,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Coronel de Marina Leonardo Rosales,2016,2000.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,2169.1526759530825,-169.1526759530825,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Coronel Dorrego,2016,2300.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,2999.159824046917,-699.1598240469175,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Coronel Pringles,2016,2300.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3069.867118768321,-769.8671187683212,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Coronel Suárez,2016,2900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,2760.026942815246,139.973057184754,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Daireaux,2016,3900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3562.669721407626,337.33027859237336,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Exaltación de la Cruz,2016,4200.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4021.703629032272,178.29637096772785,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Florentino Ameghino,2016,4100.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3648.297110297106,451.702889702894,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Alvarado,2016,3900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4725.249266862171,-825.2492668621708,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Alvear,2016,4400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3676.614736070391,723.3852639296092,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Arenales,2016,5000.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4482.652126099711,517.3478739002894,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Belgrano,2016,3400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3635.045271260999,-235.04527126099856,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Guido,2016,2700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3732.944444444467,-1032.944444444467,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Juan Madariaga,2016,4100.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,5139.454362170101,-1039.4543621701014,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General La Madrid,2016,2800.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,2673.273826979479,126.72617302052096,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Las Heras,2016,4600.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3828.4717948718026,771.5282051281974,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Lavalle,2016,2700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4082.700734048587,-1382.700734048587,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Paz,2016,4300.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3678.25,621.75,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Pinto,2016,4200.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3797.048387096773,402.9516129032272,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Pueyrredón,2016,3600.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4718.354472140782,-1118.3544721407816,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Rodríguez,2016,4400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3798.400895400904,601.5991045990959,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Viamonte,2016,4000.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4054.989552785919,-54.98955278591893,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,General Villegas,2016,3800.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3645.2247067448634,154.7752932551375,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Guaminí,2016,3690.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,2808.0372067448625,881.9627932551375,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Hipólito Yrigoyen,2016,3900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3588.090542521997,311.9094574780029,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Junín,2016,4900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4376.942998533719,523.0570014662808,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,La Plata,2016,3900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3570.6428571428405,329.3571428571595,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Laprida,2016,2400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3293.6755865102605,-893.6755865102605,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Las Flores,2016,3500.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3871.0342741935456,-371.0342741935456,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Leandro N. Alem,2016,4300.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3998.6354472140665,301.3645527859335,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Lincoln,2016,4200.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3894.34714076246,305.6528592375398,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Lobería,2016,3700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4409.140945747786,-709.1409457477857,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Lobos,2016,3600.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3641.3977272727207,-41.39772727272066,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Luján,2016,4500.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3958.663123167149,541.336876832851,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Magdalena,2016,3800.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3563.75,236.25,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Maipú,2016,3900.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4874.446847507352,-974.4468475073518,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Mar Chiquita,2016,3700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,4521.141495601187,-821.1414956011868,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Marcos Paz,2016,4500.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3881.9076923076937,618.0923076923063,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Mercedes,2016,3400.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3660.876649560116,-260.87664956011577,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Monte,2016,3700.0,AR000087692,86.0,36.6,16.0,27.2,10.4,129.0,32.2,15.007407407407406,18.263636363636365,20.42,23.0,25.133333333333333,16.16,13.957142857142856,3.273333333333333,9.128571428571428,9.028571428571428,11.6,8.507142857142856,5.895238095238095,4.917647058823529,3932.076796187685,-232.0767961876845,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
