provincia,new_ncart,simbc,tipo_uc,limit_ppal,limit_secu,limit_terc,ind_prod,porc_sue1,posi_sue1,orden_sue1,ggrup_sue1,sgrup_sue1,text_sups1,text_bs1,drenaje_s1,profund_s1,alcalin_s1,porc_pens1,erhidr_s1,ereoli_s1,rocos_s1,anegab_s1,porc_sue2,posi_sue2,orden_sue2,ggrup_sue2,sgrup_sue2,porc_sue3,posi_sue3,orden_sue3,ggrup_sue3,sgrup_sue3,ogc_fid
SALTA,16054.0,MKud-6,Asociacion,Pendientes,Suscep eros hidrica,-,70.0,70.0,Sector apical y medio de cono,Molisoles,Argiustoles,Argiustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Ligera,-,-,-,30.0,Sector medio y distal de cono,Molisoles,Haplustoles,Haplustoles udico,0.0,,,,,1799.0
SALTA,2011.0,EMad-1,Complejo,Climatica,Pendientes,-,3.0,70.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,10.0,Ladera escarpada,Entisoles,Torriortentes,Torriortentes tipico,10.0,Ladera media,Inceptisoles,Vitrandeptes,Vitrandeptes litico,1800.0
SALTA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,1801.0
SALTA,2011.0,EMad-1,Complejo,Climatica,Pendientes,-,3.0,70.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,10.0,Ladera escarpada,Entisoles,Torriortentes,Torriortentes tipico,10.0,Ladera media,Inceptisoles,Vitrandeptes,Vitrandeptes litico,1802.0
SALTA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,1803.0
SALTA,16020.0,EItc-1,Asociacion,Climatica,-,-,71.0,70.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,30.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,0.0,,,,,1804.0
SALTA,16054.0,MKud-6,Asociacion,Pendientes,Suscep eros hidrica,-,70.0,70.0,Sector apical y medio de cono,Molisoles,Argiustoles,Argiustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Ligera,-,-,-,30.0,Sector medio y distal de cono,Molisoles,Haplustoles,Haplustoles udico,0.0,,,,,1812.0
LA PAMPA,10032.0,MLpa-4,Asociacion,Climatica,Prof.Efectiva somera,-,21.0,60.0,Meseta con tosca,Molisoles,Calciustoles,Calciustoles petrocalcico,Franco arenosa,Franco arenosa,Moderado,100.0,No sodico,0.0,-,-,-,-,40.0,Meseta con tosca,Entisoles,Torripsamentes,Torripsamentes ustico,0.0,,,,,3114.0
SALTA,16001.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Franco arcillosa,Imperfecto,100.0,No sodico,3.0,Moderada,-,Interfiere labra,-,30.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,1805.0
SALTA,16069.0,MNtc-16,Asociacion,Erosion hidrica actu,-,-,65.0,50.0,Llanura extendida,Molisoles,Haplustoles,Haplustoles entico,Franca,Franco arcillo limos,Bien drenado,105.0,No sodico,3.0,Moderada,-,-,-,30.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles entico,20.0,,Entisoles,Ustifluventes,Ustifluventes tipico,1806.0
SALTA,2005.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,Debil,3.0,Moderada,-,Interfiere labra,-,25.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tapto cambico,25.0,V?a de escurrimiento,Entisoles,Torriortentes,Torriortentes tapto cambico,1807.0
SALTA,21053.0,MNai-4,Asociacion,Climatica,Baja retenc humedad,-,53.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles aridico calcico,Franco arenosa,Franco arenosa,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,30.0,Explanadas,Entisoles,Ustipsamentes,Ustipsamentes tipico,0.0,,,,,1808.0
SALTA,16068.0,MNtc-9,Asociacion,Pendientes,Erosion hidrica actu,-,51.0,60.0,Sector medio e inferior de conos,Molisoles,Haplustoles,Haplustoles entico,Franca,Franco arcillo limos,Bien drenado,105.0,No sodico,3.0,Moderada,-,-,-,40.0,Sector medio e inferior de conos,Molisoles,Argiustoles,Argiustoles entico,0.0,,,,,1809.0
SALTA,16048.0,MKac-3,Complejo,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,33.0,50.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles acuico,Franco arcillosa,Arcillosa,Imperfecto,100.0,No sodico,2.0,-,-,Interfiere labra,-,50.0,Bajo,Alfisoles,Natrustalfes,Natrustalfes salortidico,0.0,,,,,1810.0
SALTA,16071.0,MNud-12,Asociacion,Erosion hidrica actu,-,-,73.0,40.0,Llanura,Molisoles,Haplustoles,Haplustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura,Molisoles,Argiustoles,Argiustoles udico,20.0,Llanura,Molisoles,Haplustoles,Haplustoles entico,1819.0
LA RIOJA,11003.0,ENtc-45,Asociacion,Climatica,Pedregosidad,-,14.0,50.0,Sector medio y superior de cono,Entisoles,Torriortentes,Torriortentes tipico,Franca,Franca,Bien drenado,100.0,Moderada,0.0,-,Ligera,-,-,40.0,Pendiente suave,Entisoles,Torripsamentes,Torripsamentes tipico,10.0,Sector medio y superior de cono,Entisoles,Torrifluventes,Torrifluventes tipico,2436.0
SALTA,16048.0,MKac-3,Complejo,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,33.0,50.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles acuico,Franco arcillosa,Arcillosa,Imperfecto,100.0,No sodico,2.0,-,-,Interfiere labra,-,50.0,Bajo,Alfisoles,Natrustalfes,Natrustalfes salortidico,0.0,,,,,1814.0
SALTA,16003.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes litico,10.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes tipico,1820.0
SALTA,16020.0,EItc-1,Asociacion,Climatica,-,-,71.0,70.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,30.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,0.0,,,,,1850.0
CHUBUT,15070.0,DGli-4,Complejo,Prof.Efectiva somera,Alcalin menos 50cm,Salin en 1ros 50cm,16.0,50.0,Plano alto,Aridisoles,Cambortides,Cambortides litico,Areno franca,Franco arenosa,Bien drenado,30.0,No sodico,1.0,-,-,Impract. maquina,-,30.0,Loma,Aridisoles,Haplagirdes,Haplagirdes tipico,20.0,Bajo,Aridisoles,Natrargides,Natrargides tipico,5827.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1815.0
SALTA,16020.0,EItc-1,Asociacion,Climatica,-,-,71.0,70.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,30.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,0.0,,,,,1816.0
SALTA,16003.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes litico,10.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes tipico,1817.0
SALTA,16003.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes litico,10.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes tipico,1824.0
SALTA,16002.0,EItc-12,Complejo,Climatica,Erosion hidrica actu,-,43.0,60.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,20.0,Llanura extendida,Aridisoles,Haplagirdes,Haplagirdes tipico,20.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,1825.0
SALTA,16020.0,EItc-1,Asociacion,Climatica,-,-,71.0,70.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,30.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,0.0,,,,,1826.0
SALTA,16071.0,MNud-12,Asociacion,Erosion hidrica actu,-,-,73.0,40.0,Llanura,Molisoles,Haplustoles,Haplustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura,Molisoles,Argiustoles,Argiustoles udico,20.0,Llanura,Molisoles,Haplustoles,Haplustoles entico,1827.0
SALTA,16039.0,EPtc-16,Complejo,Pendientes,Prof.Efectiva somera,-,6.0,40.0,Pendiente escarpada,Entisoles,Ustortentes,Ustortentes tipico,Areno-gravillosa,Areno-gravosa,Excesivo,100.0,No sodico,5.0,Ligera,-,Interfiere labra,-,30.0,Pendiente escarpada,Molisoles,Haplustoles,Haplustoles litico,20.0,,Molisoles,Argiustoles,Argiustoles udico,1851.0
SALTA,16001.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Franco arcillosa,Imperfecto,100.0,No sodico,3.0,Moderada,-,Interfiere labra,-,30.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,1869.0
CHACO,5044.0,AR-1,Consociacion,Drenaje deficiente,Suscep eros hidrica,-,13.0,100.0,Loma,Alfisoles,Durustalfes,Durustalfes,Franca,Franco arcillosa,Imperfecto,80.0,No sodico,1.0,Ligera,-,-,-,0.0,,,,,0.0,,,,,7152.0
SALTA,16004.0,EPli-25,Complejo,Pendientes,Prof.Efectiva somera,-,3.0,50.0,V?a de escurrimiento,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Ustortentes,Ustortentes tapto argico,20.0,Lomadas graniticas,Molisoles,Haplustoles,Haplustoles litico,1828.0
SALTA,16002.0,EItc-12,Complejo,Climatica,Erosion hidrica actu,-,43.0,60.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,20.0,Llanura extendida,Aridisoles,Haplagirdes,Haplagirdes tipico,20.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,1829.0
SALTA,16061.0,MNai-4,Asociacion,Climatica,Baja retenc humedad,-,53.0,70.0,Explanadas,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franca,Algo Excesivo,100.0,No sodico,1.0,-,-,-,-,30.0,Microdepresion,Entisoles,Ustipsamentes,Ustipsamentes tipico,0.0,,,,,1830.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1836.0
SALTA,16003.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes litico,10.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes tipico,1837.0
SALTA,16071.0,MNud-12,Asociacion,Erosion hidrica actu,-,-,73.0,40.0,Llanura,Molisoles,Haplustoles,Haplustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura,Molisoles,Argiustoles,Argiustoles udico,20.0,Llanura,Molisoles,Haplustoles,Haplustoles entico,1831.0
SALTA,16040.0,EPtc-17,Complejo,Pendientes,Prof.Efectiva somera,-,19.0,40.0,Pendiente escarpada,Entisoles,Ustortentes,Ustortentes tipico,Areno-gravillosa,Areno-gravosa,Excesivo,100.0,No sodico,5.0,Ligera,-,Interfiere labra,-,30.0,Llanura extendida,Molisoles,Haplustoles,Haplustoles entico,30.0,Loma medanosa,Molisoles,Haplustoles,Haplustoles entico,1832.0
SALTA,16004.0,EPli-25,Complejo,Pendientes,Prof.Efectiva somera,-,3.0,50.0,V?a de escurrimiento,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Ustortentes,Ustortentes tapto argico,20.0,Lomadas graniticas,Molisoles,Haplustoles,Haplustoles litico,1833.0
SALTA,16003.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes litico,10.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes tipico,1834.0
SALTA,16001.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Franco arcillosa,Imperfecto,100.0,No sodico,3.0,Moderada,-,Interfiere labra,-,30.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,1835.0
SALTA,16002.0,EItc-12,Complejo,Climatica,Erosion hidrica actu,-,43.0,60.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,20.0,Llanura extendida,Aridisoles,Haplagirdes,Haplagirdes tipico,20.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,1839.0
SALTA,21013.0,ASve-2,Complejo,Drenaje deficiente,Alcalin menos 50cm,-,37.0,60.0,Bajo,Alfisoles,Haplustalfes,Haplustalfes vertico,Franco arcillosa,Arcillosa,Imperfecto,110.0,No sodico,1.0,-,-,-,-,20.0,Plano aluvial,Entisoles,Ustifluventes,Ustifluventes tipico,20.0,Plano aluvial,Alfisoles,Natracualfes,Natracualfes tipico,1840.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1841.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1842.0
SALTA,16069.0,MNtc-16,Asociacion,Erosion hidrica actu,-,-,65.0,50.0,Llanura extendida,Molisoles,Haplustoles,Haplustoles entico,Franca,Franco arcillo limos,Bien drenado,105.0,No sodico,3.0,Moderada,-,-,-,30.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles entico,20.0,,Entisoles,Ustifluventes,Ustifluventes tipico,1843.0
SALTA,16002.0,EItc-12,Complejo,Climatica,Erosion hidrica actu,-,43.0,60.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,20.0,Llanura extendida,Aridisoles,Haplagirdes,Haplagirdes tipico,20.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,1848.0
SALTA,16039.0,EPtc-16,Complejo,Pendientes,Prof.Efectiva somera,-,6.0,40.0,Pendiente escarpada,Entisoles,Ustortentes,Ustortentes tipico,Areno-gravillosa,Areno-gravosa,Excesivo,100.0,No sodico,5.0,Ligera,-,Interfiere labra,-,30.0,Pendiente escarpada,Molisoles,Haplustoles,Haplustoles litico,20.0,,Molisoles,Argiustoles,Argiustoles udico,1844.0
SALTA,21075.0,MNtc-16,Asociacion,Suscep eros hidrica,-,-,65.0,50.0,Llanura extendida,Molisoles,Haplustoles,Haplustoles tipico,Franca,Franco arcillo limos,Bien drenado,100.0,No sodico,2.0,Moderada,-,-,-,30.0,Llanura extendida,Entisoles,Haplacuentes,Haplacuentes tipico,20.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,1845.0
SALTA,16008.0,MPud-1,Complejo,Erosion hidrica actu,-,-,54.0,60.0,Llanura extendida,Molisoles,Paleustoles,Paleustoles udico,Areno franca,Franco arcillosa,Moderado,140.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles udico,0.0,,,,,1846.0
SALTA,16020.0,EItc-1,Asociacion,Climatica,-,-,71.0,70.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,30.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,0.0,,,,,1847.0
MENDOZA,50005.0,R,Roca,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,6362.0
SALTA,16007.0,MKud-27,Complejo,Erosion hidrica actu,-,-,56.0,70.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Ligera,-,-,-,30.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,1849.0
SALTA,16001.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Franco arcillosa,Imperfecto,100.0,No sodico,3.0,Moderada,-,Interfiere labra,-,30.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,1853.0
SALTA,16071.0,MNud-12,Asociacion,Erosion hidrica actu,-,-,73.0,40.0,Llanura,Molisoles,Haplustoles,Haplustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura,Molisoles,Argiustoles,Argiustoles udico,20.0,Llanura,Molisoles,Haplustoles,Haplustoles entico,1854.0
SALTA,16007.0,MKud-27,Complejo,Erosion hidrica actu,-,-,56.0,70.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Ligera,-,-,-,30.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,1858.0
SALTA,16008.0,MPud-1,Complejo,Erosion hidrica actu,-,-,54.0,60.0,Llanura extendida,Molisoles,Paleustoles,Paleustoles udico,Areno franca,Franco arcillosa,Moderado,140.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles udico,0.0,,,,,1867.0
SALTA,2012.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes litico,10.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes tipico,1855.0
SALTA,16008.0,MPud-1,Complejo,Erosion hidrica actu,-,-,54.0,60.0,Llanura extendida,Molisoles,Paleustoles,Paleustoles udico,Areno franca,Franco arcillosa,Moderado,140.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles udico,0.0,,,,,1856.0
SALTA,16071.0,MNud-12,Asociacion,Erosion hidrica actu,-,-,73.0,40.0,Llanura,Molisoles,Haplustoles,Haplustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura,Molisoles,Argiustoles,Argiustoles udico,20.0,Llanura,Molisoles,Haplustoles,Haplustoles entico,1857.0
RIO NEGRO,15032.0,DDtc-7,Complejo,Salin en 1ros 50cm,Alcalin menos 50cm,Drenaje deficiente,15.0,60.0,Pendiente,Aridisoles,Natrargides,Natrargides tipico,Franco arenosa,Franco arcillosa,Bien drenado,100.0,Moderada,1.0,-,Moderada,-,-,40.0,Microloma,Aridisoles,Haplagirdes,Haplagirdes tipico,0.0,,,,,2651.0
SALTA,16008.0,MPud-1,Complejo,Erosion hidrica actu,-,-,54.0,60.0,Llanura extendida,Molisoles,Paleustoles,Paleustoles udico,Areno franca,Franco arcillosa,Moderado,140.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles udico,0.0,,,,,1859.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1860.0
SALTA,16020.0,EItc-1,Asociacion,Climatica,-,-,71.0,70.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tipico,Arenosa,Arenosa,Bien drenado,80.0,No sodico,2.0,Ligera,Ligera,Interfiere labra,-,30.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,0.0,,,,,1861.0
LA RIOJA,50005.0,R,Roca,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,2395.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1862.0
SALTA,16071.0,MNud-12,Asociacion,Erosion hidrica actu,-,-,73.0,40.0,Llanura,Molisoles,Haplustoles,Haplustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura,Molisoles,Argiustoles,Argiustoles udico,20.0,Llanura,Molisoles,Haplustoles,Haplustoles entico,1866.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1863.0
SALTA,16007.0,MKud-27,Complejo,Erosion hidrica actu,-,-,56.0,70.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Ligera,-,-,-,30.0,V?a de escurrimiento,Entisoles,Ustifluventes,Ustifluventes tipico,0.0,,,,,1864.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1865.0
SALTA,16054.0,MKud-6,Asociacion,Pendientes,Suscep eros hidrica,-,70.0,70.0,Sector apical y medio de cono,Molisoles,Argiustoles,Argiustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Ligera,-,-,-,30.0,Sector medio y distal de cono,Molisoles,Haplustoles,Haplustoles udico,0.0,,,,,1870.0
SALTA,16071.0,MNud-12,Asociacion,Erosion hidrica actu,-,-,73.0,40.0,Llanura,Molisoles,Haplustoles,Haplustoles udico,Franca,Franco arcillosa,Bien drenado,100.0,No sodico,5.0,Moderada,-,-,-,40.0,Llanura,Molisoles,Argiustoles,Argiustoles udico,20.0,Llanura,Molisoles,Haplustoles,Haplustoles entico,1871.0
SALTA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,1872.0
SALTA,16048.0,MKac-3,Complejo,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,33.0,50.0,Llanura extendida,Molisoles,Argiustoles,Argiustoles acuico,Franco arcillosa,Arcillosa,Imperfecto,100.0,No sodico,2.0,-,-,Interfiere labra,-,50.0,Bajo,Alfisoles,Natrustalfes,Natrustalfes salortidico,0.0,,,,,1873.0
